loyalty_number,total_points_accumulated,total_points_redeemed
767006,54639.0,297.0
127663,78635.0,937.0
329692,57358.0,672.0
933707,48474.0,1353.0
336138,53055.0,1104.0
600785,70427.0,0.0
120393,57003.0,1545.0
610916,6963.0,429.0
618300,40818.0,1010.0
540905,60311.0,1823.0
127410,51430.0,0.0
136334,59785.0,0.0
283110,66192.0,0.0
152740,38706.0,383.0
279821,49553.0,1660.0
113839,49824.0,857.0
377796,0.0,0.0
176359,64051.0,1338.0
664052,73280.0,0.0
166333,59032.0,406.0
709948,66193.0,799.0
385718,64897.0,2779.0
414157,42017.0,0.0
968484,42962.0,540.0
695686,57755.0,538.0
627244,0.0,0.0
853621,19133.0,0.0
310681,7441.0,413.0
777931,68521.0,645.0
244308,55016.0,336.0
977377,24611.0,0.0
953420,6337.0,0.0
170091,1823.0,0.0
963473,56974.0,1077.0
692936,7900.0,484.0
881828,65003.0,1529.0
175320,60390.0,338.0
270901,75312.0,2458.0
870039,71469.0,2219.0
164983,40229.0,0.0
635225,58466.0,1191.0
169661,57348.0,936.0
866604,43973.0,559.0
514369,27104.0,392.0
994374,74859.0,904.0
647933,1789.0,0.0
515981,56777.0,808.0
795235,1892.0,0.0
917998,51504.0,1294.0
872752,21626.0,0.0
828862,5392.0,540.0
793384,66107.0,352.0
775520,14052.0,0.0
676669,42465.0,445.0
370090,63692.0,625.0
365421,32436.0,477.0
283338,32202.0,1441.0
199405,59446.0,1404.0
186295,60439.0,408.0
985183,64397.0,452.0
519984,63777.0,0.0
420434,50863.0,1620.0
989081,0.0,0.0
755070,63786.0,733.0
900795,44908.0,1035.0
992886,30524.0,593.0
275049,67531.0,3927.0
244865,51764.0,1204.0
792898,48140.0,2972.0
309110,41353.0,0.0
128950,62350.0,1034.0
250422,40813.0,1176.0
553943,59759.0,334.0
979389,67096.0,845.0
247692,2399.0,0.0
341549,50296.0,1058.0
122545,37557.0,921.0
756891,61208.0,440.0
497576,128784.0,1658.0
109552,26865.0,0.0
230693,59303.0,2308.0
106218,53572.0,1209.0
495707,38583.0,0.0
332466,57448.0,0.0
852572,6912.0,0.0
349132,62273.0,1103.0
462595,62201.0,342.0
695069,1046.0,0.0
294071,43226.0,452.0
919889,59195.0,1505.0
554136,37062.0,1513.0
720765,36561.0,0.0
157731,42596.0,943.0
586191,26876.0,367.0
854998,53478.0,908.0
496831,50352.0,1385.0
802958,0.0,0.0
414318,73434.0,1034.0
284461,54280.0,0.0
898788,53056.0,830.0
872706,0.0,0.0
969933,79400.0,520.0
356708,39068.0,0.0
664062,40306.0,0.0
393806,55588.0,1024.0
209831,39642.0,530.0
459735,51061.0,0.0
225205,14625.0,799.0
891012,59067.0,528.0
483436,39820.0,625.0
603744,51491.0,367.0
441313,68311.0,0.0
935570,32914.0,1057.0
418784,2840.0,0.0
327796,49694.0,380.0
260106,10579.0,0.0
660376,41394.0,1295.0
666556,63678.0,940.0
189146,29216.0,1300.0
879462,65104.0,1008.0
598258,0.0,0.0
314941,64965.0,549.0
254428,24281.0,0.0
760645,44554.0,417.0
839967,53560.0,1033.0
314713,23394.0,841.0
932270,79163.0,1592.0
240761,57226.0,496.0
765955,23210.0,1398.0
360730,68765.0,547.0
878518,3016.0,0.0
912252,59759.0,324.0
247391,12328.0,0.0
307623,89940.0,1107.0
824163,58267.0,0.0
705020,61741.0,1766.0
280822,39095.0,564.0
346205,58364.0,932.0
683699,41029.0,457.0
332225,52910.0,1344.0
192250,41148.0,1419.0
873488,59936.0,2034.0
756929,83645.0,1174.0
917610,56739.0,0.0
757047,59826.0,1202.0
302792,0.0,0.0
401424,20873.0,507.0
326272,157029.0,0.0
655039,4409.0,0.0
428452,10745.0,0.0
491773,71597.0,1443.0
597023,54923.0,505.0
495912,56976.0,2291.0
446662,0.0,0.0
483623,66899.0,572.0
770591,44956.0,1552.0
967628,52938.0,827.0
535251,59309.0,762.0
283358,61314.0,1006.0
325190,47935.0,950.0
483863,97341.0,1517.0
740025,65024.0,626.0
330278,37365.0,1319.0
295205,46471.0,1084.0
462803,51313.0,444.0
313544,48776.0,587.0
624216,68719.0,1626.0
727415,78933.0,0.0
742509,68239.0,1931.0
794723,42813.0,1440.0
739138,76549.0,394.0
693295,55068.0,1343.0
996984,21700.0,0.0
355724,3950.0,458.0
566851,48488.0,327.0
329355,61810.0,980.0
457652,0.0,0.0
382738,66403.0,956.0
725705,56314.0,574.0
519213,0.0,0.0
967298,72892.0,1145.0
383962,32239.0,1019.0
109956,27586.0,0.0
310236,0.0,0.0
110752,62023.0,409.0
464044,68139.0,487.0
380099,55887.0,1043.0
687593,2464.0,0.0
676289,56693.0,1124.0
582990,2546.0,0.0
660047,58044.0,1525.0
483631,27056.0,0.0
545883,45766.0,373.0
900133,52163.0,2310.0
515386,59280.0,1541.0
578167,61274.0,453.0
130593,62794.0,1296.0
572927,27036.0,977.0
853039,49941.0,0.0
880681,127029.0,504.0
378153,53406.0,505.0
124119,35422.0,571.0
241165,0.0,0.0
423598,67095.0,343.0
905213,55483.0,1694.0
976513,68242.0,1468.0
134279,16236.0,565.0
644786,56394.0,363.0
540497,36723.0,1903.0
945479,53955.0,477.0
330464,72989.0,1750.0
280545,61181.0,482.0
476080,16308.0,553.0
747704,61981.0,1822.0
715184,22900.0,0.0
580341,83130.0,1453.0
296915,56780.0,2005.0
669065,62929.0,1626.0
138873,21146.0,0.0
444154,52420.0,791.0
221361,0.0,0.0
929871,61116.0,0.0
408915,3039.0,0.0
540112,83722.0,775.0
191656,27997.0,529.0
926083,44974.0,1778.0
849569,7175.0,0.0
277884,28953.0,392.0
205087,54324.0,1138.0
293496,46256.0,541.0
206773,73907.0,473.0
381307,30534.0,435.0
946172,28246.0,1309.0
559007,50670.0,0.0
423153,33142.0,0.0
840262,33440.0,1588.0
817135,11098.0,0.0
532203,59282.0,0.0
823789,37256.0,897.0
237293,54008.0,946.0
726735,36011.0,0.0
764578,76401.0,1756.0
693528,10974.0,0.0
484853,55635.0,960.0
640116,37216.0,1688.0
490553,72175.0,776.0
822696,42285.0,0.0
198961,19180.0,701.0
666667,33441.0,531.0
282545,2457.0,0.0
329833,0.0,0.0
208940,79386.0,913.0
816420,50779.0,614.0
240760,47136.0,0.0
399372,51859.0,1222.0
545947,83278.0,1466.0
688533,56501.0,1289.0
380262,46732.0,0.0
988043,55791.0,440.0
700245,121938.0,1750.0
581682,40943.0,687.0
198485,58743.0,1165.0
477157,187545.0,590.0
326234,42557.0,840.0
350238,69997.0,890.0
262937,7503.0,781.0
815498,75494.0,706.0
459345,43811.0,915.0
356507,59785.0,358.0
515775,45725.0,1386.0
793134,73937.0,436.0
346678,73942.0,0.0
777118,66283.0,754.0
910336,2559.0,588.0
430221,1963.0,0.0
146760,35577.0,804.0
272839,34124.0,1315.0
117932,42732.0,572.0
297568,60779.0,0.0
833305,74081.0,908.0
256755,4771.0,0.0
534464,58038.0,1596.0
802645,28429.0,548.0
925254,45009.0,1387.0
358255,0.0,0.0
635805,36536.0,634.0
857538,45418.0,2752.0
196845,62524.0,1743.0
901442,41904.0,1575.0
529390,34769.0,395.0
165827,51564.0,1025.0
801241,0.0,0.0
233774,26648.0,1131.0
123668,82828.0,1597.0
578234,17420.0,555.0
751779,53755.0,1443.0
190465,35789.0,608.0
502977,57981.0,0.0
759310,0.0,0.0
860528,2074.0,0.0
376299,68195.0,434.0
235683,36858.0,498.0
342725,62162.0,964.0
586734,81065.0,936.0
958839,21320.0,0.0
159275,67178.0,2460.0
948815,76264.0,1544.0
787172,0.0,0.0
541898,43788.0,1011.0
483747,24820.0,475.0
638754,2262.0,0.0
324801,37324.0,973.0
275387,62226.0,0.0
246690,95313.0,0.0
874601,26323.0,0.0
723112,72582.0,1765.0
957214,50389.0,920.0
943756,56368.0,1200.0
298063,47085.0,1981.0
928942,37671.0,347.0
390980,44411.0,1439.0
565452,47095.0,538.0
927676,51931.0,1308.0
967490,30338.0,1442.0
277375,56227.0,2795.0
670002,29809.0,0.0
885763,57757.0,642.0
603070,73275.0,1140.0
143151,68482.0,2437.0
292384,79030.0,2192.0
813352,0.0,0.0
735627,48616.0,950.0
916300,41708.0,1606.0
710598,103032.0,0.0
702147,36882.0,0.0
846046,55340.0,740.0
745636,12285.0,339.0
623861,45168.0,939.0
937484,14544.0,0.0
197239,0.0,0.0
883056,8576.0,0.0
134760,68281.0,0.0
893427,22610.0,0.0
945199,29149.0,0.0
485674,76455.0,1425.0
450735,77223.0,637.0
526765,73082.0,374.0
235459,57419.0,2000.0
520202,27224.0,1047.0
402706,59131.0,0.0
615578,53277.0,1980.0
931828,0.0,0.0
110001,47676.0,1034.0
374401,40766.0,524.0
502012,82027.0,1946.0
489301,71361.0,811.0
834304,72800.0,1135.0
344413,53957.0,0.0
148677,0.0,0.0
325490,74012.0,0.0
163639,64471.0,2210.0
434215,38145.0,1255.0
928734,82653.0,0.0
119997,71163.0,1221.0
353096,38012.0,0.0
738459,48168.0,992.0
945091,59326.0,0.0
542118,53329.0,760.0
584536,58722.0,495.0
176115,73235.0,1042.0
319304,59516.0,0.0
776139,65202.0,957.0
870169,163677.0,484.0
145688,27784.0,657.0
619920,90160.0,1588.0
140598,52644.0,964.0
573217,51443.0,0.0
206591,74997.0,1257.0
830071,12481.0,0.0
325498,50506.0,517.0
536535,64701.0,1223.0
924493,56195.0,1242.0
926967,1522.0,0.0
315113,69177.0,567.0
436475,75600.0,1098.0
991442,44435.0,0.0
974617,60666.0,440.0
766691,4209.0,0.0
193564,46434.0,1149.0
145552,39599.0,330.0
895451,76158.0,0.0
417929,90897.0,1017.0
753219,55836.0,1156.0
604630,0.0,0.0
270160,31528.0,0.0
473772,81130.0,1041.0
136345,0.0,0.0
423324,8177.0,0.0
602176,38288.0,1091.0
845945,95472.0,1765.0
456752,10514.0,413.0
319092,14270.0,0.0
523188,108288.0,0.0
574640,76336.0,1141.0
760508,47794.0,0.0
173938,60478.0,1352.0
116332,72114.0,895.0
284892,88965.0,626.0
455758,18620.0,506.0
787018,0.0,0.0
811335,44973.0,1973.0
658076,12196.0,0.0
728386,3804.0,462.0
478284,8167.0,378.0
522763,58896.0,849.0
881428,0.0,0.0
562510,16688.0,0.0
653539,56751.0,2463.0
229075,0.0,0.0
548682,62156.0,1145.0
385638,7115.0,0.0
548335,81803.0,1989.0
187161,1906.0,0.0
195419,50248.0,0.0
905288,0.0,0.0
552823,33050.0,0.0
590025,40931.0,586.0
760158,102858.0,324.0
527838,56170.0,0.0
456436,61644.0,846.0
426990,73730.0,0.0
721300,51601.0,1669.0
898119,0.0,0.0
210236,45881.0,1045.0
550686,49351.0,1751.0
672781,34351.0,1089.0
526165,77778.0,0.0
903379,70712.0,1733.0
553018,0.0,0.0
551296,77911.0,0.0
777197,50394.0,0.0
667800,0.0,0.0
196096,9670.0,0.0
563142,3656.0,0.0
534649,23682.0,0.0
208323,31800.0,1829.0
422398,70885.0,1791.0
849589,67449.0,464.0
628409,69625.0,975.0
811429,0.0,0.0
346390,16810.0,0.0
715640,66022.0,2185.0
275244,81038.0,1227.0
836713,34990.0,0.0
577322,46428.0,1987.0
633627,23579.0,2162.0
805349,43401.0,1203.0
509614,0.0,0.0
709123,35654.0,2268.0
489781,60025.0,1520.0
307859,67940.0,1728.0
138759,7224.0,0.0
935738,86065.0,2089.0
411116,42384.0,413.0
673399,51313.0,370.0
716812,63649.0,691.0
261832,34438.0,984.0
466477,11273.0,0.0
526736,10147.0,0.0
447092,58779.0,1266.0
528712,36155.0,504.0
115805,63394.0,1668.0
620094,52778.0,1022.0
536124,32350.0,0.0
918048,49060.0,835.0
848736,43115.0,1015.0
485258,14688.0,0.0
499963,39217.0,1209.0
841456,58068.0,1015.0
218601,51117.0,634.0
743766,128526.0,478.0
261789,42042.0,490.0
477993,36985.0,511.0
148753,52156.0,1966.0
702325,0.0,0.0
256434,70513.0,846.0
920716,95811.0,697.0
573661,5050.0,0.0
793318,71191.0,1204.0
566343,0.0,0.0
444778,53005.0,0.0
171027,0.0,0.0
959977,103644.0,587.0
662973,48927.0,518.0
958005,49415.0,814.0
433017,39213.0,1159.0
971670,108006.0,0.0
352809,26817.0,0.0
462247,27939.0,0.0
256920,3944.0,0.0
423254,67098.0,309.0
246736,49762.0,1476.0
158901,57122.0,397.0
628452,0.0,0.0
616956,6939.0,562.0
973060,38438.0,0.0
987425,58306.0,3958.0
445839,36058.0,3863.0
668599,65363.0,381.0
807074,7290.0,0.0
157879,19887.0,0.0
894436,55566.0,472.0
517729,37008.0,769.0
508795,18282.0,341.0
197062,20215.0,326.0
760077,0.0,0.0
463854,32896.0,571.0
862212,36089.0,637.0
845684,49695.0,405.0
421748,80065.0,0.0
309108,52296.0,1011.0
749883,85228.0,2204.0
152355,38687.0,1236.0
107119,73636.0,995.0
510865,56275.0,1653.0
749827,35756.0,1133.0
323043,52493.0,889.0
298344,75844.0,561.0
118355,25446.0,515.0
659967,70154.0,1752.0
395962,12747.0,0.0
659767,45093.0,1467.0
910092,0.0,0.0
539746,34523.0,0.0
867056,74378.0,1821.0
630920,81078.0,0.0
231508,71228.0,765.0
128280,46640.0,613.0
857353,56047.0,847.0
638618,51470.0,0.0
210752,41886.0,379.0
287385,12244.0,0.0
806839,33561.0,970.0
210247,19133.0,0.0
961455,0.0,0.0
561620,55462.0,0.0
809024,53747.0,0.0
455937,48462.0,552.0
178077,63084.0,945.0
771133,0.0,0.0
343011,44655.0,0.0
839412,32766.0,0.0
604792,44049.0,516.0
972964,40202.0,502.0
102851,53975.0,1247.0
867301,44951.0,1254.0
262211,41912.0,1416.0
719135,59721.0,723.0
361944,22844.0,1320.0
692304,81881.0,1104.0
529218,57990.0,2013.0
203184,33323.0,632.0
119837,60609.0,1813.0
236593,69611.0,1256.0
908006,117732.0,0.0
297869,46842.0,0.0
165022,18431.0,0.0
873554,65059.0,1347.0
702915,66331.0,753.0
650420,61735.0,1083.0
261767,0.0,0.0
151554,54869.0,1802.0
107571,38467.0,1175.0
474342,56182.0,1205.0
355126,76070.0,393.0
803407,57174.0,1989.0
638389,46229.0,1239.0
262336,44568.0,481.0
871045,34571.0,410.0
786255,43352.0,546.0
207001,81704.0,789.0
817298,9108.0,0.0
833148,24984.0,0.0
357903,9190.0,0.0
569347,87421.0,839.0
132209,58493.0,0.0
979639,67858.0,944.0
958709,55365.0,963.0
391557,17456.0,440.0
465570,61140.0,1432.0
612510,69642.0,1217.0
428843,61661.0,824.0
870203,39516.0,2956.0
546163,129033.0,527.0
445146,12432.0,1164.0
378920,70389.0,1995.0
918984,41938.0,605.0
127827,37477.0,1286.0
467685,9156.0,0.0
186469,7969.0,0.0
380709,19778.0,592.0
838032,27142.0,715.0
356955,50749.0,1010.0
750130,65938.0,845.0
290465,69268.0,1171.0
712426,73539.0,452.0
739352,45565.0,490.0
200012,37550.0,367.0
434760,44274.0,964.0
528122,52581.0,1694.0
298601,63550.0,0.0
878281,69547.0,916.0
282532,13545.0,0.0
129171,16535.0,601.0
547360,50913.0,2702.0
172731,0.0,0.0
613546,56165.0,1344.0
397706,40540.0,994.0
841437,77590.0,366.0
868152,54644.0,1561.0
603433,10964.0,620.0
811746,84730.0,1393.0
982715,56200.0,1674.0
296579,27181.0,0.0
314258,70096.0,925.0
619693,52933.0,1784.0
395446,15729.0,848.0
470480,61036.0,0.0
391673,54903.0,1061.0
937418,75950.0,1302.0
550519,47732.0,350.0
183748,57790.0,1946.0
615244,34665.0,1501.0
377968,39075.0,923.0
968807,63398.0,1184.0
851021,13362.0,462.0
641884,58559.0,1400.0
486075,63195.0,0.0
798279,49646.0,0.0
634807,61046.0,1454.0
707513,67539.0,1037.0
596179,79867.0,0.0
119488,38383.0,0.0
784838,83452.0,820.0
565041,61393.0,1698.0
672679,15264.0,0.0
623144,77053.0,2221.0
457536,77997.0,559.0
254853,33579.0,427.0
293685,17253.0,370.0
777875,42931.0,1305.0
784608,70517.0,2766.0
828852,58308.0,1896.0
932623,87588.0,609.0
472719,36160.0,901.0
684305,35021.0,1821.0
406411,65171.0,1788.0
196583,52385.0,522.0
607480,43213.0,697.0
465729,69600.0,1238.0
561107,50733.0,1693.0
344669,4933.0,431.0
628669,49066.0,1546.0
131893,74516.0,452.0
737940,79144.0,1287.0
570531,0.0,0.0
992854,46417.0,1176.0
612013,23667.0,0.0
610573,52716.0,1060.0
314189,1134.0,706.0
597300,47705.0,432.0
603050,12821.0,1219.0
469404,65221.0,1671.0
129914,42033.0,1758.0
152014,84587.0,1476.0
345931,53976.0,867.0
118320,60927.0,1437.0
420856,17925.0,0.0
758927,23476.0,478.0
347423,29027.0,1946.0
662750,67504.0,0.0
184924,39246.0,0.0
794863,67849.0,0.0
289134,0.0,0.0
680168,24180.0,458.0
545582,67365.0,523.0
280641,68430.0,490.0
490439,36193.0,703.0
763761,84779.0,391.0
786709,76122.0,1186.0
231614,60144.0,835.0
721664,57888.0,1253.0
706884,46834.0,1384.0
911668,46867.0,1393.0
140391,27414.0,0.0
873886,51382.0,955.0
607769,105120.0,506.0
940796,40265.0,1583.0
992631,0.0,0.0
678341,65793.0,0.0
504638,47066.0,615.0
422320,21081.0,923.0
634916,41167.0,0.0
536066,75597.0,1168.0
326267,44438.0,959.0
836984,5635.0,421.0
203143,18902.0,883.0
480846,39713.0,553.0
696329,60262.0,654.0
893375,86575.0,1639.0
981395,81954.0,481.0
281585,56429.0,0.0
399678,42460.0,1777.0
772019,41032.0,902.0
408651,52432.0,625.0
752047,63918.0,0.0
760155,80061.0,426.0
920162,61443.0,2349.0
538308,0.0,0.0
898427,129294.0,736.0
275849,67952.0,604.0
344627,71371.0,557.0
645742,0.0,0.0
530105,26318.0,1222.0
715764,33681.0,2026.0
195368,69317.0,338.0
343978,24676.0,604.0
410373,0.0,0.0
631853,96730.0,1858.0
666680,36101.0,1102.0
576658,134034.0,508.0
644945,72497.0,3039.0
263339,72089.0,2709.0
263592,63553.0,454.0
966210,178731.0,424.0
139022,30100.0,504.0
728009,0.0,0.0
894608,80892.0,973.0
523170,65623.0,0.0
787571,15302.0,719.0
941064,50331.0,1904.0
742493,70153.0,2108.0
475690,61061.0,465.0
793094,59764.0,1022.0
640920,2010.0,0.0
153146,76952.0,501.0
238796,36073.0,391.0
582166,0.0,0.0
485705,0.0,0.0
527582,78779.0,331.0
694757,60356.0,0.0
697029,56600.0,989.0
883174,72945.0,1447.0
952244,0.0,0.0
484504,51021.0,606.0
396863,32908.0,0.0
208787,71049.0,637.0
827190,45686.0,611.0
468380,0.0,0.0
917685,51199.0,1634.0
415916,63599.0,1793.0
658996,34382.0,0.0
595320,80690.0,2220.0
877419,36123.0,492.0
378498,0.0,0.0
739704,23353.0,0.0
818329,10284.0,0.0
412133,54704.0,989.0
430813,56230.0,1831.0
724424,64697.0,1158.0
491253,33958.0,626.0
462459,28728.0,1028.0
261283,30001.0,1397.0
976605,55020.0,961.0
105921,70250.0,1753.0
582257,82444.0,1150.0
371152,65236.0,2290.0
141266,40754.0,626.0
663975,0.0,0.0
229166,84176.0,3213.0
996616,80950.0,0.0
161103,49121.0,1358.0
733603,42903.0,992.0
520428,89946.0,2813.0
140977,55162.0,1305.0
486955,68234.0,520.0
584377,46488.0,847.0
103490,74308.0,0.0
755367,52379.0,1531.0
556136,49857.0,521.0
606026,73750.0,1084.0
521384,52051.0,0.0
724720,57862.0,1040.0
217284,0.0,0.0
343377,61242.0,793.0
401336,49895.0,437.0
618309,41300.0,0.0
135808,66156.0,349.0
444686,58776.0,1058.0
505680,48666.0,1146.0
772395,33391.0,768.0
337818,90016.0,1801.0
337925,62157.0,0.0
373044,48832.0,1398.0
104586,65640.0,473.0
933656,53253.0,2021.0
554712,12261.0,1032.0
482424,0.0,0.0
899825,55031.0,1190.0
710364,57449.0,0.0
652518,67138.0,492.0
165742,43376.0,584.0
864128,61153.0,2021.0
309041,49885.0,871.0
499583,0.0,0.0
959280,63321.0,377.0
641164,53604.0,985.0
391034,59317.0,452.0
339941,36037.0,0.0
264053,0.0,0.0
504663,12333.0,0.0
299367,0.0,0.0
454630,51964.0,1510.0
676406,47919.0,2514.0
428345,33257.0,0.0
778393,39304.0,532.0
119519,56036.0,1444.0
269154,59884.0,1002.0
379629,62771.0,1398.0
128007,66231.0,1987.0
893909,48684.0,570.0
924634,54222.0,1672.0
971609,25977.0,0.0
319433,44071.0,1056.0
501165,7735.0,752.0
866501,25374.0,0.0
443199,54634.0,422.0
131761,40046.0,2262.0
262717,60701.0,435.0
958915,103032.0,0.0
784710,84990.0,0.0
983551,39039.0,1972.0
296566,22510.0,786.0
424270,24228.0,473.0
646137,42035.0,1120.0
935313,7852.0,873.0
693133,67055.0,1780.0
638495,48883.0,846.0
284621,36848.0,0.0
365166,40359.0,562.0
643705,41708.0,1189.0
651469,0.0,0.0
630694,6546.0,561.0
975412,52742.0,0.0
364247,0.0,0.0
462497,0.0,0.0
187618,8515.0,0.0
891790,50306.0,1671.0
287097,49337.0,520.0
982528,10357.0,0.0
175104,71951.0,432.0
683909,88050.0,638.0
692252,65619.0,0.0
788332,32543.0,1752.0
946258,54447.0,1058.0
105251,20733.0,0.0
329660,26711.0,455.0
110603,0.0,0.0
542002,56433.0,1592.0
799064,16822.0,650.0
273198,73354.0,1555.0
324713,0.0,0.0
199513,53522.0,1394.0
727047,10587.0,440.0
558288,0.0,0.0
507360,0.0,0.0
192556,2486.0,0.0
724989,70862.0,1598.0
199358,11730.0,0.0
200863,59985.0,849.0
374293,2974.0,0.0
217235,0.0,0.0
870022,48991.0,561.0
374275,109694.0,1394.0
756967,51203.0,780.0
230070,6398.0,0.0
873297,17311.0,643.0
861675,39654.0,930.0
871606,39277.0,536.0
906715,66027.0,0.0
170368,46590.0,987.0
893863,60494.0,0.0
635334,40616.0,0.0
154172,61065.0,3057.0
830547,12763.0,0.0
935504,35741.0,2057.0
329587,54282.0,408.0
787525,83874.0,602.0
734307,74959.0,1021.0
587284,27543.0,341.0
715514,35326.0,945.0
864967,37922.0,548.0
464117,15766.0,460.0
196202,62360.0,1245.0
934134,47208.0,2219.0
794502,52888.0,0.0
981536,79211.0,1444.0
496233,42998.0,0.0
256003,69597.0,600.0
457127,0.0,0.0
492505,54600.0,1151.0
277855,68817.0,541.0
644865,55705.0,353.0
680738,58619.0,354.0
273414,55093.0,1744.0
501552,75378.0,908.0
156355,38623.0,1134.0
761240,80233.0,1798.0
966949,0.0,0.0
172444,50006.0,420.0
525579,52018.0,477.0
794602,87312.0,1283.0
912588,56242.0,797.0
979598,58220.0,379.0
542574,4956.0,0.0
853272,72679.0,1401.0
837360,44573.0,0.0
683470,80955.0,453.0
891927,0.0,0.0
572668,52848.0,0.0
292061,51968.0,1411.0
882911,41882.0,1699.0
770759,19629.0,1867.0
868327,0.0,0.0
787833,39053.0,1037.0
128753,0.0,0.0
462232,17202.0,1141.0
527090,15007.0,475.0
597197,40342.0,2356.0
918112,72727.0,420.0
113578,1799.0,0.0
942355,42170.0,1150.0
904283,48370.0,1712.0
895684,73311.0,1534.0
367562,74939.0,1409.0
373144,54179.0,1371.0
810755,73299.0,1116.0
690641,35669.0,0.0
970783,31030.0,436.0
511472,47936.0,2127.0
934529,21168.0,820.0
679132,23286.0,0.0
574723,28529.0,1193.0
360868,28443.0,0.0
831780,10168.0,670.0
444092,131638.0,1051.0
296736,45366.0,0.0
734824,60829.0,1190.0
264723,56934.0,1480.0
266861,39020.0,0.0
543326,68000.0,2645.0
489335,50845.0,369.0
512599,33803.0,437.0
938126,0.0,0.0
408309,35344.0,629.0
582364,74507.0,1479.0
504319,0.0,0.0
526222,53271.0,2363.0
859553,30064.0,503.0
252472,0.0,0.0
528492,79740.0,821.0
763061,28415.0,515.0
510372,1285.0,0.0
639701,66420.0,1537.0
443967,116160.0,0.0
722976,32784.0,771.0
682308,52497.0,493.0
866815,3476.0,0.0
902277,52044.0,1661.0
736646,53022.0,1120.0
317683,62317.0,1366.0
175804,40119.0,1240.0
535482,45523.0,1127.0
436041,25030.0,1223.0
939098,46151.0,762.0
299464,52099.0,1708.0
594200,0.0,0.0
493819,53004.0,463.0
703507,64197.0,1951.0
546869,49563.0,566.0
555398,49667.0,1132.0
190570,27344.0,0.0
515142,0.0,0.0
402697,88123.0,1970.0
782485,63109.0,0.0
818567,85388.0,0.0
428376,45944.0,919.0
945485,71133.0,2558.0
409798,48966.0,1574.0
432255,69427.0,1699.0
326418,63529.0,1519.0
780236,67020.0,0.0
100890,39394.0,1612.0
916843,51430.0,970.0
132884,44051.0,2561.0
100504,27837.0,0.0
416127,28028.0,1014.0
648077,65414.0,1000.0
355512,8364.0,397.0
775170,55227.0,0.0
271235,33634.0,494.0
919329,64378.0,767.0
136121,62251.0,2117.0
492575,37754.0,600.0
493369,100932.0,0.0
838938,39504.0,0.0
838881,51061.0,757.0
343103,54234.0,1172.0
513099,40389.0,803.0
796544,3914.0,0.0
455606,54378.0,471.0
342156,61983.0,1502.0
366599,90927.0,0.0
411690,55710.0,1276.0
207865,41121.0,1063.0
953210,17928.0,778.0
273552,31764.0,0.0
255836,137673.0,1777.0
773019,20952.0,0.0
812628,3554.0,0.0
872619,47624.0,313.0
934267,69145.0,0.0
154652,51822.0,1163.0
777714,54060.0,1789.0
812152,56449.0,393.0
290507,21155.0,372.0
641879,43127.0,523.0
133463,0.0,0.0
560528,74162.0,0.0
216719,58476.0,903.0
366744,58477.0,1301.0
461325,0.0,0.0
959453,11930.0,312.0
482561,52698.0,386.0
177700,65885.0,0.0
723457,51990.0,376.0
646289,0.0,0.0
325593,115443.0,475.0
230942,60902.0,958.0
527194,44574.0,0.0
232871,78586.0,351.0
831964,57772.0,2989.0
152307,77511.0,0.0
465347,31319.0,469.0
380627,56467.0,0.0
939562,95807.0,400.0
120613,45828.0,1552.0
650445,82188.0,853.0
685792,18277.0,0.0
740762,87831.0,1032.0
500455,51887.0,537.0
249555,65874.0,0.0
590301,39568.0,440.0
950980,36279.0,1079.0
896792,49625.0,1421.0
100428,58281.0,1658.0
591476,12837.0,0.0
845488,26020.0,1202.0
230687,19467.0,1176.0
393130,3725.0,0.0
416940,15363.0,0.0
113679,66901.0,341.0
160779,0.0,0.0
624487,52941.0,390.0
975846,62901.0,1379.0
886439,83889.0,812.0
745870,0.0,0.0
144615,61839.0,931.0
302804,41060.0,1569.0
503673,47694.0,0.0
757387,54918.0,585.0
538341,49947.0,1296.0
603968,46172.0,1359.0
874612,9211.0,0.0
226842,80115.0,1424.0
350001,70358.0,544.0
533213,23288.0,0.0
699962,64032.0,401.0
523272,68318.0,446.0
709566,42616.0,389.0
761600,6568.0,735.0
527244,26207.0,0.0
530839,46729.0,1126.0
790734,50853.0,359.0
477362,35799.0,501.0
164034,42818.0,0.0
263866,49702.0,1045.0
284419,27335.0,1731.0
127350,59965.0,0.0
172532,17064.0,0.0
958544,47215.0,1265.0
464962,69066.0,423.0
674933,175197.0,934.0
673301,60946.0,1563.0
837408,0.0,0.0
194571,43992.0,991.0
762446,0.0,0.0
939485,64267.0,1108.0
182159,32329.0,0.0
317888,49656.0,0.0
827546,57959.0,1120.0
307619,13838.0,0.0
221862,78438.0,1651.0
984290,32158.0,543.0
763000,15782.0,0.0
541564,61646.0,1643.0
907544,38857.0,2200.0
723055,63446.0,1051.0
374585,45174.0,1012.0
153645,707.0,0.0
225748,0.0,0.0
306231,58081.0,911.0
317260,43717.0,950.0
365156,6436.0,0.0
871740,21435.0,0.0
362134,7257.0,0.0
280895,53319.0,1529.0
277494,66845.0,1592.0
186593,44197.0,0.0
298280,56198.0,605.0
416973,56292.0,1020.0
503988,3527.0,518.0
756526,0.0,0.0
685375,57834.0,1700.0
458640,0.0,0.0
639383,9464.0,0.0
696577,77340.0,1323.0
133324,192978.0,892.0
305171,43659.0,1261.0
